,AC,AL,AM,AP,BA,CE,DF,ES,GO,MA,MG,MS,MT,PA,PB,PE,PI,PR,RJ,RN,RO,RR,RS,SC,SE,SP,TO
2020-08-29,0.23743331927057326,0.3312258119331825,0.2339449441883859,0.2011461685863028,0.273482815882882,0.3055556388982531,0.2233062642442164,0.10644475989792819,0.25696995241687787,0.18886064285912715,0.12570706437525353,0.23236630313572007,0.16948484417259127,0.14280535834344216,0.16930612918412793,0.19767162014920436,0.11521865503964317,0.10551029754547432,0.5386158120631115,0.3059920564142088,0.22979268115766857,0.16576685266913538,0.3303499693117449,0.3766523227800354,0.312305192030516,0.2486260385227395,0.25690121759952095
2020-08-30,0.23999448823958983,0.2165148896343284,0.20467338346236116,0.23068408226372247,0.2513478945018082,0.3110936457972669,0.19445122092576297,0.11403668666297317,0.2704681630362674,0.18545970483347177,0.1264101828108127,0.2336586924468461,0.141027902244068,0.1624011466570117,0.17036598447501633,0.23523552767847225,0.11714417346756797,0.11829404544613413,0.4856164575849446,0.29320109227777463,0.1977461272737823,0.15722975006519638,0.27810493663477653,0.2574878177099086,0.28028756938082283,0.2268185961099641,0.2677049017300466
2020-08-31,0.18828787318752085,0.2105473585117499,0.19462597608267473,0.25543331144859144,0.2459804989176101,0.3061271167179097,0.17635106097256,0.09847781273690648,0.26242430021946295,0.18463725691908664,0.12645199498576817,0.2285303416807978,0.1591777886870429,0.15382783246592038,0.17361051768474126,0.22040415677008002,0.1295871788432311,0.1466142816639993,0.47947138876621104,0.31189430193849405,0.2638571542174164,0.13969913523931551,0.2734686475048735,,0.23042456285987822,0.19468414424268157,0.23845931080805088
2020-09-01,0.19994819143024864,0.236162602933643,0.19867187535553862,0.28572848421363667,0.2290627671873767,0.3078285430346826,0.16353320902193663,0.10771681651941267,0.28866570691981075,0.1945455217062495,0.13946340117690195,0.22304774598721983,0.16261835250474052,0.12829825076005896,0.16941101367736688,0.3164941147977805,0.13048645301755582,0.1681128453819085,0.4881081986768163,0.30553051897753847,0.21525787662659351,0.13575579029934115,0.2513705458094486,0.8318562978463031,0.21384066799977253,0.21985974250936144,0.24504135852679132
2020-09-02,0.21300371302281929,0.24126125228090373,0.19901642984245432,0.29184201111008523,0.19280281783564784,0.3175097733822499,0.1377461662239669,0.10533127383341463,0.29401944702691074,0.2313791973098143,0.13771068908851666,0.2245964157444042,0.1365983208053282,0.10909720257842093,0.171457997010309,0.34379496601755755,0.12582667827441354,0.17544312007034818,0.47488470720096665,0.29285240556274994,0.23744936970952663,0.14078115304960812,0.24649449348271552,0.593919434672234,0.18095742105828738,0.18280707027835963,0.20569117737683998
2020-09-03,0.21893043948192376,0.2686645462435126,0.20097609477253908,0.3086665873282963,0.23810975846348031,0.31742860182703575,0.13342201168739615,0.09662640644259284,0.30141337785487554,0.24715368563212764,0.13270952330615707,0.2292144506612818,0.1327023761616387,0.13508961322309196,0.1740947842927867,0.37737295686302347,0.15548432369154574,0.181756149940742,0.5076834339945541,0.29318945459491286,0.17769286700697087,0.14251043370235786,0.2564057143412147,0.36563937541401975,0.18407391167580306,0.24875086056188406,0.2279066600320631
2020-09-04,0.2512892610616102,0.2764591186141459,0.20894673343598816,0.34231575798225494,0.26414669840748584,0.566974604342872,0.13951888340735072,0.09359430311139261,0.27103120581009055,0.25603579792482206,0.13163988062524248,0.23425595466262197,0.13054555497656206,0.13014947638082056,0.1653062132790611,0.3408802075450392,0.12241848858824969,0.18020747504539342,0.5154929113956251,0.2920256667537045,0.21793733073568403,0.1444797116901025,0.22850739543456924,0.39411089905192065,0.19037599917359166,0.20423279780739692,0.2513069953175792
2020-09-05,0.2520802914999941,0.30854155053480803,0.1892562245484341,0.3526145053536485,0.16935888713855607,0.5197864139394052,0.1513613449517065,0.09162840023864495,0.26917983035954124,0.24804173784529962,0.12411867723072639,0.24222653687600715,0.11876674476932648,0.14275930127883885,0.1861415161874925,0.27554190953616853,0.12495757949617788,0.18492810917660135,0.45244269501458767,0.2893153490645965,0.22266035470592008,0.15926702223826725,0.23570465379163913,0.35204178423140126,0.23611224836724293,0.259596448167774,0.27342459247526796
2020-09-06,0.2599649481064252,0.32288183208312093,0.15157414456462925,0.2880284344394469,0.14639294666494787,0.38501768513487267,0.13765818460632265,0.11422943343348951,0.20876362621573658,0.1705659133704452,0.1344344033170278,0.19049164197546778,0.08071189023691418,0.16722307837013606,0.20313518752230833,0.17099773980045674,0.08925990145916668,0.1945897569801323,0.39855950735746953,0.2556926414610511,0.2173174081308377,0.15716646816951202,0.22264924769244465,0.3862762525814233,0.20573179301053263,0.1506350307874618,0.24188071302766664
2020-09-07,0.2393337718647969,0.294944494135591,0.14429136198752987,0.26517758255089807,0.14430967260893612,0.31876656234213613,0.14486845273973373,0.17785091594435914,0.15564661619347714,0.1476908440550458,0.13862641582131088,0.22893436138868756,0.12450092937846598,0.2047354660238972,0.24307025290288017,0.17393733925943886,0.08883501827852706,0.20278474677697952,0.38908120926804834,0.23810425982335115,0.16991267712302194,0.19584349131866555,0.17603251758711475,0.48286246972413627,0.17240174825475185,0.16122645289554535,0.2474060878489838
2020-09-08,0.5186914035168687,0.3636905740891659,0.24344695477559478,0.2651325037078287,0.06395461510874743,0.30341161383701953,0.12145748869548013,0.14477708845886098,0.15581645115748732,0.1484532481614043,0.08945792034623395,0.18272122512570496,0.1368737710290489,0.15608307439548397,0.4046980177676042,0.12952887349954303,0.09963818004872461,0.18182042397530832,0.33236576464782464,0.20743757812013688,0.13239454951804683,0.16161819333001212,0.13486368860041606,0.44981877642160983,0.16003060885356193,0.11081966284757858,0.16609128744384483
2020-09-09,0.3650926851912684,0.3858351248963613,0.19589860985585492,0.281158546967714,0.0728118632304061,0.32396574615583673,0.11513319053668576,0.1538176095056541,0.15769570409975883,0.12245981112225242,0.11063145961421306,0.18797785792919255,0.10446229486323902,0.13725893335729478,0.3633117857610735,0.1350215442483411,0.10179158492156071,0.15613255351838976,0.3027498655232177,0.2074982626068248,0.14232835144423345,0.17612675315923676,0.16012373451862005,0.47485888714598196,0.14231601343699987,0.19257869259411453,0.15385765555830463
2020-09-10,0.19113094824582413,0.362078677994647,0.15978412716041257,0.3110603479017924,0.09832744050362364,0.34033223039385807,0.09776361611865818,0.11730721717254594,0.13826649009132472,0.11700902304524233,0.08786399479893113,0.1862767801535547,0.08178680772937776,0.14412978129407775,0.32537414836373496,0.15028836701350023,0.10123725530418981,0.15515928913282756,0.3380297585777299,0.1940278714547968,0.16207408564383832,0.1728517346142794,0.1538899611115098,0.4682714715754356,0.16310319802954754,0.11666375461560002,0.1729023150324398
2020-09-11,0.21241749017923373,0.413117895497344,0.15323946514290754,0.239065267446529,0.07609040191613257,0.36390020669026285,0.08608288376165166,0.14089866949125887,0.1467130667076722,0.11780777497125028,0.09266359081777727,0.2070228352889612,0.08569734594669223,0.1525220300984177,0.325137947336525,0.15913825841765036,0.1031917390031865,0.15622747119617697,0.28853346648660905,0.166427329014913,0.17259740301083434,0.17963402256537175,0.20970515350545152,0.47379557734746364,0.196478908516019,0.13757735579694508,0.16632428492383242
2020-09-12,0.218247137931241,0.2317516456199577,0.17688269098596576,0.20700402640245316,0.08214517001527966,0.40203718310251163,0.10135091965312888,0.12165457367073322,0.13825650467948983,0.11219540083702412,0.0909553424472696,0.23957377741475933,0.08981990146764027,0.15693343970073448,0.24447194455255805,0.1558041665786458,0.10484739498846019,0.16031153783459165,0.29837048407314604,0.1792373989101722,0.18275142749693143,0.17803651127147263,0.1617165313219986,0.47785039535950496,0.15912663573466357,0.11165302135413627,0.1869916646956645
2020-09-13,0.1982202247237622,0.2436769211451838,0.17957709385761145,0.19952679949558372,0.09422874443403743,0.3321347920339981,0.11433682700646682,0.163580415017364,0.20722209142580808,0.12908850303757835,0.07797020715989433,0.20544801329512624,0.07931359566977926,0.17281144010044436,0.19768206748637798,0.21035624520718743,0.115366138081075,0.15469242128036603,0.2948058283591457,0.20220409665473693,0.15450766546613148,0.19319971640860556,0.17499103897948798,0.4755154047303509,0.14441788073851777,0.11552970638636208,0.18338490964064885
2020-09-14,0.1657186939780738,0.22115448561639517,0.16732736981866228,0.20543620593495424,0.08291185546676508,0.3282412652185534,0.1177872000425892,0.13345025909152117,0.16942718346297758,0.09046679449389901,0.07729274394833198,0.19507790437068487,0.06410167538492444,0.18229215343417998,0.14983259430074566,0.19072118656853454,0.1293586748197695,0.1324994039267703,0.3018008505044569,0.19130246031945508,0.1693097364108936,0.20071846931086146,0.21704644836876497,0.48235421344067686,0.16241211122065718,0.11253282652835386,0.18264209429842548
2020-09-15,0.2839568623051217,0.22581814861275742,0.15868623245880237,0.22631118314405907,0.0609208981276065,0.3392552872049763,0.10453779752820658,0.1404316994088525,0.16714630496243674,0.08482683565879866,0.0835029427717755,0.23980070992290003,0.06297381307564123,0.1463202104053537,0.12201242488633268,0.19683576455874968,0.08305556931295777,0.129369469557993,0.3016921281302791,0.1866879575531916,0.18444579700250652,0.16422287986938686,0.2132907475471078,0.48912402240652075,0.1681087480790252,0.10444810817963895,0.17915744204253395
2020-09-16,0.17773427467582925,0.2260661785084397,0.1827700731805863,0.20677368490255357,0.059397324939190366,0.3426675209036388,0.11313237608492621,0.12131682802604966,0.17163051657518577,0.10065465402943574,0.0813502419693789,0.2115132075115778,0.08375529860714119,0.13296942144254023,0.11375566924723705,0.1763418512088901,0.09252491101007125,0.12619089949896597,0.3175670240950728,0.19922194237798058,0.18909124968457744,0.15214565382077927,0.24221279295006765,0.4916158148496941,0.14038762641707891,0.12091175431234562,0.18973499759005524
2020-09-17,0.20683759731301907,0.21552674403044905,0.1960294537007469,0.17314780695932336,0.08338788525730606,0.3898627672449216,0.12126352095326388,0.12390204696748823,0.1854386943339731,0.07657929513701668,0.08009461010809943,0.20418646918334907,0.07373825591551114,0.15895364938133863,0.11806594433832049,0.17387723796493101,0.10256085084021561,0.12673885915790045,0.2892675726661813,0.18959075694056352,0.19730291436908243,0.1529950478144874,0.2729280574134235,0.4908356151547828,0.15465602767839373,0.11369660186239831,0.14446240824884835
2020-09-18,0.2447008800691633,0.21858570347518252,0.19160430309928825,0.20063109587989722,0.061717297813233894,0.3443674186762727,0.13221989630580633,0.10954426325692306,0.1873029066913091,0.08177054123995012,0.08276748315248238,0.25980519493144727,0.08217260139477893,0.16649747687800007,0.12348539189092403,0.17479027042102258,0.12181712361424413,0.137712324739975,0.3242918098636941,0.19135562599933423,0.2014741893306747,0.15457056667689,0.2926356799831081,0.4910434566262941,0.1270241256293658,0.11720528594570105,0.15069964063119223
2020-09-19,0.20469829508352616,0.2423308655040169,0.15127305659771528,0.220392794543569,0.07099079798419042,0.33519974095331245,0.15661015622148375,0.13152485132149053,0.20231266505209178,0.11446687199674412,0.07885579631449889,0.19688277891767733,0.10114042685385677,0.18140294778175767,0.1334775496650191,0.165915630600235,0.10686472094451367,0.13465324354416736,0.3351045869568767,0.19829781650812986,0.20713706886366418,0.1316655667478503,0.29780502594471164,0.4891790252050736,0.14002572660291365,0.13523905665210023,0.15888365318454176
2020-09-20,0.19140544417357466,0.3300727769942116,0.1378289795707641,0.25439468660947545,0.06057422020203783,0.3003240226758402,0.10104883347973279,0.08360907367462102,0.2536384373470222,0.12160375951084541,0.08723297729851744,0.20940947416738834,0.11032502311558648,0.1874982344511345,0.15275910688112135,0.2167093940438499,0.11252505007010846,0.16414309570505806,0.3412386714500315,0.20915842712891738,0.24808468678619885,0.15911402112520368,0.2966104260420504,0.472732363750459,0.1445366464663377,0.13939884573095765,0.19916103722455297
2020-09-21,0.19880320475513996,0.34714540492041046,0.1433058322372395,0.24952681221480727,0.06361218121494722,0.3019150176572133,0.09405584457459637,0.0651217465742098,0.25176028904983555,0.09859022878641317,0.08746952202903675,0.13604022035618965,0.12183973918092081,0.2094193785914492,0.1582095406374387,0.258916577645426,0.11121814668095702,0.17019076795367552,0.3062340002144029,0.20728919778074242,0.2663578625135742,0.18467125076863738,0.28555214646003535,0.45453648286181314,0.13949602706264935,0.18465246697219398,0.18279145793438734
2020-09-22,0.19979584056872704,0.3666557505068294,0.15048148364565797,0.27094438897915096,0.07182763067412593,0.3549584640305852,0.08287619206249737,0.0710024762601329,0.24071818576341203,0.15050459725498996,0.07159684922722265,0.1517519495556302,0.13952530254875312,0.1780593199605888,0.16418757390158661,0.27031973023699646,0.06231920017371763,0.18994412130560287,0.31313310276195355,0.1970834686207028,0.28946159488731066,0.21281573031615975,0.312506449025776,0.43901289050876785,0.12494359197317952,0.18348340952681277,0.23211196932997388
2020-09-23,0.25334846194592714,0.43149946418343377,0.15500687258019621,0.2979112438806438,0.06722458233635399,0.3603278905661652,0.08125246571155553,0.0716606436173886,0.2460776167283679,0.09393362508932336,0.06576815671734643,0.15088627881084427,0.12958289630773853,0.1473356098192963,0.17682323601167643,0.2661171400868537,0.06367836186008481,0.1659012408735761,0.3151581805823029,0.23207932102101994,0.32401795439555614,0.21451260503017358,0.27548976823971855,0.4270698053120961,0.12540125280940634,0.16889426063468216,0.23014595550627315
2020-09-24,0.31295749062917694,0.4166813318647017,0.14514776644487637,0.28763450113814043,0.07203907019681592,0.3635750045497625,0.08408991717946741,0.07553661362894436,0.2560084321689811,0.07727829466780972,0.07638768525785915,0.17382865741098763,0.13005421032716613,0.14511515901823466,0.1805486664614345,0.25237807486341374,0.06708205198317606,0.18835570205969734,0.29702851163165145,0.24300505057480848,0.2805416205302043,0.21705242746292477,0.2548485023858024,0.403143597671098,0.13262544648479013,0.14803449458251236,0.2463628377775994
2020-09-25,0.32672943950783057,0.3975122607734597,0.13865558939647177,0.24999106433276422,0.07540714485689873,0.31832385751056336,0.09864446959429127,0.06247479231218945,0.2628801984368927,0.07927970092855419,0.06547398222850925,0.1471925610631959,0.13011371833167742,0.14903120321678345,0.18686696627215307,0.25030140706894755,0.06659409309760905,0.18506613134025224,0.3005247835984176,0.2679892922389507,0.28485333963615267,0.21541140259100938,0.2562393241835896,0.3694793614222218,0.13964933821321623,0.14170439490739284,0.2602021022402396
2020-09-26,0.38422658640543067,0.3301235775917047,0.142461262667409,0.2260920412957729,0.07054381729624853,0.3358395275412325,0.08381381051988003,0.07434116198326257,0.2852368715140814,0.08732929151233641,0.061995616859994364,0.15097284449221565,0.14838517764096176,0.18202305512422357,0.1806905357881955,0.25599846331328674,0.07378786646537268,0.2256870539746969,0.25564700717001293,0.27128520519750726,0.2853413860172662,0.21353481429878307,0.23740993115292267,0.3474751569860244,0.14448749277955192,0.14341249821781074,0.2566519878251423
2020-09-27,0.35445472195717725,0.28667609582520165,0.12114512950695706,0.19667946300531303,0.08147089774117076,0.26865503205461916,0.10972401404870857,0.06722100018946277,0.25905077446447167,0.09719503752080645,0.06953136699961704,0.1711326675491993,0.165669221523185,0.2704180090678187,0.1843662826992294,0.20153700243788358,0.07262314606320952,0.1986509241732505,0.26361551349154766,0.25372132109601647,0.30144521943776,0.20972834524927667,0.32852431321861086,0.30759970874068293,0.16605319252257852,0.11513308514519957,0.2492139300005532
2020-09-28,0.3248086251880961,0.26965243239529085,0.18064452821995364,0.24815250286632123,0.08918353742129452,0.29279292357291203,0.14859652654148078,0.07310766163516559,0.3093192622543972,0.12877488935687104,0.08337124545906195,0.15490165353693752,0.21412076149740264,0.293398425725635,0.1459988795310456,0.2523232551575674,0.06921982289673977,0.1406110272904079,0.26490714681646854,0.25414933292812913,0.3176537701851636,0.23452846274563308,0.19603634000553502,0.2577277374950977,0.1650615514144869,0.12086624524392128,0.24325936448132957
2020-09-29,0.35619477946835654,0.2654809947595889,0.20784067758095992,0.23470764288282153,0.11583300035810123,0.28744872126938337,0.1430184643846806,0.06954779146554564,0.3537688736824176,0.13555075019678725,0.11919930821327775,0.17782017991713175,0.2296307587215458,0.36034558692695623,0.1690593965489251,0.23428397013949545,0.08651428966406077,0.17458272960425533,0.3208485780941612,0.2892417904616625,0.31095948154687814,0.2800731017691214,0.2488642757673614,0.2764335768970289,0.1687062253414685,0.17011089436524898,0.3154819088437681
2020-09-30,0.418457565130418,0.31944606136220105,0.2492815073935119,0.25117436370046936,0.10988562791023199,0.28976076294011094,0.1541555087604481,0.06886449524215621,0.33757930446496315,0.14123289971203093,0.14479999430371324,0.18082160890151724,0.20775854438330033,0.370721776882241,0.1761955403461363,0.2269936040173531,,0.1903846534547725,0.3202025601092611,0.2963142150607366,0.2811193926082874,0.2967918584917171,0.23797911570130773,0.2584985936055111,0.17606199948402898,0.16797075494121752,0.3352479630946639
2020-10-01,0.439790814002691,0.4789156590289838,0.2634075482826408,0.22823558853263498,0.11595622771052225,0.2974515498700854,0.16015860619551023,0.0837574707853246,0.34554416100876684,0.15535279948234823,0.1575520101594335,0.18269589280165316,0.1966666825424044,0.40237599590327705,0.18636811949967574,0.2362405115420375,0.08643233519518878,0.2097668661959601,0.34286454958586643,0.31646287467009737,0.3017811106651598,0.3166774190053608,0.32128722120187403,0.23766107374444254,0.19018573511016304,0.2597163188608253,0.36011614670298575
2020-10-02,0.44878696679488816,0.49223518166701036,0.29660719032734256,0.22314252066051232,0.1258530024087888,0.31054965956442565,0.16756635101518294,0.08691215299662552,0.3420728142343065,0.11286920369063297,0.1566520988203631,0.13414560418524812,0.1931240714514787,0.4119099071025897,0.19456346579778871,0.247488626498651,0.09607054476952631,0.19814966901766645,0.3227677482343083,0.3627531891638718,0.27276238185354224,0.3217611248492239,0.33315452926339134,0.21449979708887587,0.18076844024079017,0.17547097701468262,0.30757687754517615
2020-10-03,0.42885997689895367,0.44318273203489245,0.28215592321872257,0.1921714746819634,0.15751272991423007,0.3321633246879772,0.1532244295760708,0.08844899137297109,0.3416104417257522,0.10251216335549335,0.16969174832059256,0.1442700904457748,0.17255860953383176,0.408904712962297,0.1908732161135958,0.24497975219303542,0.09692600521119328,0.22134359810598253,0.3729453678985001,0.3606378790783554,0.23964511925711435,0.32575264823066963,0.3339568622846947,0.18495605750076174,0.17536014350390083,0.21734968165300045,0.28894853743261684
2020-10-04,0.37098083498625894,0.4056866793773475,0.23978355491179748,0.17351444473497915,0.15151994718001624,0.3768139245740538,0.113510019949342,0.09371669562537352,0.3531665960388698,0.1084319446789364,0.1461667215491408,0.16020613553999025,0.1817037583549696,0.3424680747043422,0.2131088587815967,0.1826961317514188,0.10250256379401994,0.19772775551930466,0.3124603444445564,0.3533560152103613,0.27604494539155805,0.2927298407536658,0.3094908979627236,0.1845491237393862,0.18511924418483175,0.1626876698954758,0.16903152344085548
2020-10-05,0.35114371942881456,0.31777424179285707,0.2021940710487974,0.1868303298464093,0.15798808853544977,0.4087379471110558,0.0802892757649916,0.10087720734802201,0.351179337696281,0.13110661454913383,0.14761730337735227,0.17105560838241357,0.18263654149002675,0.3734980855503881,0.21106662986085092,0.1432141627322175,0.10725051586233782,0.13689382222798485,0.3188117022975685,0.3555378272492235,0.3002806376050896,0.24698901590102182,0.3094486257442471,0.17871766709149176,0.21591171715052884,0.17759906157025301,0.2907953147422236
2020-10-06,0.3553435162759983,0.29075426300334656,0.20677878027385485,0.18570709279107792,0.12134300485404993,0.445253988949592,0.09269082739655034,0.09818951149542113,0.4021525235044991,0.12348471274681565,0.14528499055151634,0.16814227734734769,0.17399600969199713,0.3740334530410381,0.21190575483524338,0.13801074536591665,0.08255578725824016,0.1400271594980518,0.32634391675506186,0.36207494775956905,0.30070657161903824,0.23620992865637516,0.3091934058376223,0.1801942396532214,0.19375571232969394,0.15618143052642242,0.45060070758618886
2020-10-07,0.5375336647102459,0.22778197202273834,0.20757543141068968,0.20013922974300397,0.13531171759369603,0.46829088757693754,0.0791027122641466,0.10407125022508902,0.41719708100730307,0.12607649274297497,0.14979683719181885,0.14555301469572604,0.1749369156222855,0.36509345991774966,0.2178016788539771,0.15490108810872374,0.08427904540348456,0.13643777172841495,0.33646697445984297,0.3884917776592559,0.2701281772098649,0.23573046829046027,0.3169609058498433,0.18769978616423644,0.27626395935719206,0.13355550893166176,0.3870976467129881
2020-10-08,0.5239311843473176,0.16237658228788157,0.21312993725008877,0.20670024992373337,0.11772220424304454,0.46222773702193864,0.08708517235868807,0.11179415517291391,0.39281292089087694,0.1382529952085522,0.1040202056187232,0.14692702686366368,0.18671878435527806,0.34839548553914207,0.21996129201173775,0.1547128368719192,0.09221271322492416,0.1295093929214237,0.36369741865172345,0.4092993865778155,0.2889187844420534,0.23416492779970777,0.2569816224200704,0.20008624810402423,0.22296841858559852,0.2069108181047006,0.3300140253550146
2020-10-09,0.3108177459641839,0.16641711107777526,0.2080624893530018,0.20324366111055883,0.13468588852410543,0.38342283600266375,0.0880132099633852,0.12799883915604307,0.3319327036420742,0.12537373420703657,0.10419259109884674,0.13205884325153558,0.14993197161817481,0.33271398902822624,0.2201178888384495,0.15753135669941767,0.10037555341803263,0.10678324704873844,0.35912339952967376,0.41270248630847367,0.3062374488482564,0.24676177266517704,0.23509570142311054,0.20812612744888304,0.1904277473869976,0.16278682105354197,0.33297058061453644
2020-10-10,0.49995428909308515,0.13666327710681672,0.20554011938366615,0.19786433735000442,0.12231768905010529,0.4435275658702479,0.09945392098788372,0.12637506794924894,0.3230843789783636,0.11744980370111599,0.12425495487918019,0.1317351545323825,0.15513146974218053,0.3317432260111412,0.22267920238072253,0.1765737824139613,0.09764691225024694,0.09733340968332466,0.36131884610726606,0.4126441420836599,0.26014609251487725,0.2391661364629042,0.21554734362811773,0.20620812608375813,0.1769340330452923,0.1971315864805702,0.34111599562038947
2020-10-11,0.46016210340264035,0.18147441373129553,0.21724398685853885,0.22258594022462058,0.11023522179104474,0.40739683159283463,0.08882985737017174,0.13266903027398547,0.3128826877669737,0.12530125605825293,0.1181874063708232,0.1298441300483585,0.14106425695018676,0.5056240303706291,0.2182023004612589,0.1539698953330658,0.08833346918343536,0.11678571189729904,0.3274997493076292,0.4206508110621192,0.2858836375640345,0.2404179256439682,0.2731217507970116,0.1924506764960959,0.17825730255935623,0.17488113824495433,0.26713953105575816
2020-10-12,0.449207228608678,0.18844974162987144,0.13836761242285125,0.22762042581889777,0.13138801973454112,0.36844258433807964,0.08932063714743534,0.11941769176282219,0.26612798184141134,0.08159552572752217,0.11954456773226176,0.13277647496809886,0.15491906838172498,0.48486982324318406,0.17520588222536485,0.14450457069825007,0.09446506467663335,0.11955257323896051,0.29997523394092124,0.454708281303198,0.21406539052159493,0.20366954653591518,0.2764537133987366,0.1806472114978748,0.20035207567286611,0.16508025317333627,0.32941528819917437
2020-10-13,0.22559223004538265,0.2461146382931397,0.2148037810898256,0.21340253449684848,0.16265967527516176,0.3515849396506484,0.07692929657956864,0.11574960134872261,0.30938419367304365,0.14679915861518042,0.09159635520066485,0.16920367811643752,0.19303087062435006,0.6263141434680445,0.25211199993307903,0.3508039221221227,0.08970065637830396,0.09680782025271939,0.24130465642308374,0.41989269655487027,0.25046842976703126,0.21483022990690293,0.24990293274329234,0.17635987159084304,0.2072173346066002,0.20509144761633086,0.46668889376880873
2020-10-14,0.42009162501801317,0.24332016915774946,0.26543394259895053,0.21777627236079533,0.12287837783384307,0.3277446554107797,0.06996624655069605,0.1142536703470346,0.3359446428590301,0.1263732190283942,0.10521245909031114,0.18334528133775058,0.12794361063388215,0.5889768299084397,0.2292458433164241,0.2691566601947519,0.09758309954883708,0.10380646989166745,0.24004829952340134,0.44106404557157625,0.2860166821129047,0.24077084267315552,0.2600123778593027,0.18868007329609515,0.23815513669816393,0.22028316949413776,0.37484122760169714
2020-10-15,0.43231829320826587,0.23316386741469108,0.23525470368784177,0.24731295154677016,0.12727977267380933,0.35027353455867133,0.0723375155541477,0.13177495890232857,0.33366745130821696,0.1294852285897408,0.09876638599172222,0.18187135217494016,0.15256831095597945,0.6250914006394979,0.19203453419195413,0.15599052202927546,0.0795263866152699,0.10362113358876468,0.2287999114801788,0.4265370992345088,0.21515409855123738,0.1449621845953955,0.2373267935901558,0.19166170483789274,0.26694700764818796,0.16129848402416402,0.3661672585141919
2020-10-16,0.19117197838337016,0.24430436626467045,0.34498849035534057,0.2508317522341176,0.12419261303662295,0.31358546619716926,0.08422614472798558,0.09971057207511783,0.333530584790057,0.1889616397462231,0.10027371081334827,0.1936791944319604,0.2080641132308562,0.6329522873559683,0.17319479628833429,0.16853697951932659,0.07082824252484066,0.11158149323238879,0.22663224527420875,0.44865209600444517,0.278298706952799,0.1236866421716181,0.31897982088413696,0.1930803842878593,0.28534706621772477,0.14675438969539917,0.3467917175408221
2020-10-17,0.21304844679136042,0.3325934637358461,0.180574153305978,0.2172284711496611,0.15206748357464606,0.33060308007643696,0.09870967476553691,0.100552871758229,0.34752311234184546,0.18609432074030235,0.11139426399182961,0.16910125136977033,0.128381450941039,0.4664428889518351,0.178486056492044,0.2056539647670716,0.07559902889511787,0.09877530359613676,0.19121849307343122,0.4930282232380243,0.20304003057003422,0.12128916650756875,0.3320792455796973,0.1955068003977513,0.31215152455746314,0.16704923022585116,0.37766052582420406
2020-10-18,0.2566180547294834,0.215007707425613,0.1940653327182619,0.223042611318731,0.15434319332423405,0.38538878712840147,0.13294886010137824,0.12336665459614479,0.3477124274329718,0.18393364149222244,0.1165064481129427,0.214839860877211,0.13759761681745866,0.4855763531705355,0.2772487427097364,0.21032022631659766,0.08070284737373085,0.10662165896690848,0.18527188008879028,0.5152656668525396,0.1905336497625932,0.13277907894425653,0.368896428921798,0.17742545007036678,0.360795734983563,0.2659076794071622,0.41949763103472826
2020-10-19,0.29378379708029434,0.27205609711674833,0.18068512708330994,0.23112067248733864,0.1426338269982361,0.38499411403553463,0.1819022951547876,0.12212050154114167,0.28253287697085344,0.22235586466908272,0.11981423811372029,0.16107999357471925,0.13058811260209408,0.5378534166110065,0.1762121450894476,0.17500727026659657,0.07613179643658365,0.15093241633453044,0.2042904218269275,0.562324339911475,0.1726688463620177,0.115589284014288,0.3430969304354576,0.17743887304403358,0.4202477947679292,0.2782902428590462,0.3470833753784493
2020-10-20,0.3491782669933367,0.2373912518393419,0.18900205812699344,0.22083475961659235,0.16090911044657377,0.38436246522884915,0.1562034077598367,0.1185504307865946,0.30535101082258376,0.2386963482664127,0.14147650596010744,0.15770245811303304,0.13177574409469323,0.3183773480496015,0.18225432543485232,0.16281249369571857,0.1035905719984181,0.16421621447622825,0.21099010336905946,0.5598251645314511,0.1737810354916852,0.11356808612725933,0.3482353896714812,0.18345359861173832,0.43305141103177097,0.2127907295032287,0.16477025825761735
2020-10-21,0.3823493112226708,0.2693539751817444,0.2527081242750939,0.2596333920506004,0.17530029533486108,0.29688154373323744,0.1826438415664295,0.12005251817774207,0.3003708190936387,0.21918536873155023,0.1534115823509773,0.16578494877096195,0.14361946391834832,0.40854512458886505,0.19043159669348766,0.16495186445506996,0.1119768744992226,0.16611544502616574,0.28136834397814003,0.5739570020185102,0.17300738940950075,0.12235785149342486,0.3773959511912424,0.20593192802745874,0.5021520113462145,0.2171941458019889,0.18264949182186013
2020-10-22,0.4118840550402192,0.2886733528902336,0.23514964812740033,0.32569134818011375,0.2035198646278751,0.3126156891310511,0.18702118908464652,0.11962234664388209,0.30442277142640645,0.23259341074388476,0.1587496356789334,0.18579585860616524,0.13093455809044097,0.27119602516014024,0.22611759629004866,0.24522079837405353,0.12706202340449357,0.17292334478664478,0.2900481520993006,0.5179554724551428,0.18165759581027935,0.1356195124760246,0.37768533003956817,0.181622587571015,0.5333842396756786,0.23143906903431433,0.255380110346067
